gain	0	2	-15
gain	0	3	-6
gain	0	16	-15
gain	0	20	-26
gain	0	27	-12
gain	0	34	-19
gain	0	38	-28
gain	0	40	-12
gain	0	44	-8
gain	1	5	-29
gain	1	14	-5
gain	1	24	-8
gain	1	34	-29
gain	1	45	-26
gain	1	47	-12
gain	1	48	-16
gain	1	49	-14
gain	2	35	-17
gain	2	37	-23
gain	2	42	-28
gain	2	43	-24
gain	2	45	-1
gain	3	0	-21
gain	3	9	-20
gain	3	22	-23
gain	3	27	-4
gain	3	32	-18
gain	3	43	-22
gain	3	44	-4
gain	3	48	-26
gain	4	1	-27
gain	4	8	0
gain	4	11	-11
gain	4	20	-3
gain	4	28	-21
gain	4	41	-28
gain	4	44	-11
gain	4	49	-6
gain	5	7	-29
gain	5	8	-18
gain	5	14	-7
gain	5	37	-3
gain	5	43	-16
gain	6	1	-16
gain	6	3	-17
gain	6	11	-13
gain	6	14	-22
gain	6	24	-18
gain	6	32	-20
gain	6	47	-29
gain	7	13	-13
gain	7	29	-14
gain	7	44	-27
gain	8	7	-14
gain	8	10	-23
gain	8	12	-13
gain	8	20	-14
gain	8	33	-19
gain	8	35	-21
gain	8	46	-18
gain	9	1	-6
gain	9	7	-3
gain	9	10	-21
gain	9	12	-14
gain	9	16	-16
gain	9	17	-7
gain	9	26	-4
gain	9	28	-14
gain	9	33	-16
gain	9	45	-12
gain	10	7	-16
gain	10	17	-4
gain	10	29	-23
gain	10	31	-3
gain	10	32	-11
gain	10	35	-27
gain	10	36	-17
gain	10	37	-11
gain	11	0	-3
gain	11	2	-4
gain	11	4	-29
gain	11	10	-30
gain	11	33	-8
gain	11	45	-2
gain	12	5	-30
gain	12	7	-15
gain	12	9	0
gain	12	11	-17
gain	12	15	-1
gain	12	35	-5
gain	12	39	-5
gain	12	42	-4
gain	12	43	-1
gain	13	1	-5
gain	13	14	-25
gain	13	20	-27
gain	13	28	-1
gain	13	35	-28
gain	13	37	-8
gain	13	45	-19
gain	14	3	-18
gain	14	5	-9
gain	14	8	-4
gain	14	9	-13
gain	14	18	-2
gain	14	21	-3
gain	14	24	-27
gain	14	27	-12
gain	14	35	-12
gain	14	44	-23
gain	15	1	-23
gain	15	8	-13
gain	15	11	-5
gain	15	13	-29
gain	15	17	-1
gain	15	23	-7
gain	15	26	-10
gain	15	33	-14
gain	15	35	-29
gain	15	40	-28
gain	15	46	-6
gain	15	49	-19
gain	16	6	-11
gain	16	23	-5
gain	16	34	-22
gain	16	38	-1
gain	16	44	-30
gain	16	47	-26
gain	17	11	0
gain	17	28	-24
gain	17	32	-15
gain	17	37	-25
gain	18	15	-3
gain	18	16	-27
gain	18	29	-15
gain	18	32	-7
gain	18	47	-29
gain	19	7	-7
gain	19	8	-28
gain	19	12	-12
gain	19	15	-16
gain	19	17	-5
gain	19	31	-22
gain	19	46	-6
gain	20	28	-2
gain	20	38	-6
gain	20	41	-2
gain	20	44	-16
gain	20	47	0
gain	21	0	-10
gain	21	11	-10
gain	21	16	-25
gain	21	17	-10
gain	21	24	-3
gain	21	25	-21
gain	21	28	-9
gain	21	29	-19
gain	21	31	-23
gain	21	32	-18
gain	21	38	-10
gain	21	44	-19
gain	21	48	-23
gain	22	4	0
gain	22	11	-15
gain	22	14	-6
gain	22	16	0
gain	22	24	-5
gain	22	25	-15
gain	22	31	-25
gain	22	34	-5
gain	22	45	-8
gain	22	46	-1
gain	23	2	-21
gain	23	6	-6
gain	23	11	-6
gain	23	26	-28
gain	23	27	-25
gain	23	32	-24
gain	23	34	-17
gain	23	38	-21
gain	24	3	-24
gain	24	11	-18
gain	24	12	-25
gain	24	15	-28
gain	24	21	-20
gain	24	31	-6
gain	24	44	-26
gain	25	20	-29
gain	25	38	-12
gain	25	40	-19
gain	26	3	-19
gain	26	8	-26
gain	26	9	-19
gain	26	15	-5
gain	26	17	-13
gain	26	33	-4
gain	26	37	-9
gain	27	5	-26
gain	27	17	-25
gain	27	22	-30
gain	27	31	-4
gain	27	35	-8
gain	27	36	-23
gain	27	39	-5
gain	27	41	-23
gain	27	47	-24
gain	28	2	-4
gain	28	4	-20
gain	28	8	-8
gain	28	10	-21
gain	28	13	-7
gain	28	26	0
gain	28	30	-30
gain	28	32	-22
gain	28	44	-4
gain	29	25	-13
gain	29	28	-10
gain	29	30	-11
gain	30	3	-14
gain	30	10	-15
gain	30	11	-5
gain	30	14	-9
gain	30	23	-2
gain	30	24	-7
gain	30	27	-27
gain	30	28	-25
gain	30	33	-11
gain	30	35	-9
gain	30	43	-11
gain	31	3	-15
gain	31	8	0
gain	31	16	-27
gain	31	18	-13
gain	31	43	-6
gain	31	49	-4
gain	32	4	-26
gain	32	13	-13
gain	32	37	-13
gain	32	42	-24
gain	32	46	-23
gain	32	48	-23
gain	32	49	-17
gain	33	15	-14
gain	33	22	-15
gain	33	23	-5
gain	33	26	-9
gain	33	39	-14
gain	33	47	-8
gain	34	1	0
gain	34	4	-27
gain	34	13	-26
gain	34	25	-26
gain	35	2	-5
gain	35	15	-30
gain	35	20	-15
gain	35	31	-24
gain	35	34	-8
gain	35	36	-26
gain	35	45	-23
gain	35	49	-26
gain	36	7	-18
gain	36	13	-27
gain	36	21	-9
gain	36	26	-5
gain	36	28	-3
gain	36	35	-24
gain	37	1	-8
gain	37	6	-28
gain	37	8	-25
gain	37	31	0
gain	37	34	-30
gain	37	36	-22
gain	37	49	-4
gain	38	30	-13
gain	38	33	-10
gain	38	34	-11
gain	39	8	-14
gain	39	15	-15
gain	39	16	-5
gain	39	19	-9
gain	39	28	-2
gain	39	29	-7
