gain	0	1	-9
gain	0	4	-23
gain	0	9	-26
gain	0	18	-24
gain	0	21	-1
gain	0	34	-30
gain	1	3	-6
gain	1	7	-16
gain	1	12	-12
gain	1	18	-4
gain	1	19	-7
gain	1	24	-21
gain	1	26	-22
gain	1	35	-26
gain	1	43	-6
gain	2	28	-17
gain	2	36	-23
gain	2	38	-9
gain	2	41	-2
gain	2	47	-2
gain	3	2	-19
gain	3	7	-22
gain	3	10	-25
gain	3	25	-14
gain	3	27	-23
gain	3	29	-13
gain	3	37	-14
gain	4	0	-19
gain	4	2	-21
gain	4	14	-18
gain	4	19	-6
gain	4	25	-3
gain	4	27	-21
gain	4	29	-14
gain	4	33	-16
gain	4	34	-7
gain	4	43	-4
gain	4	45	-14
gain	5	0	-16
gain	5	13	-12
gain	5	25	-16
gain	5	34	-4
gain	5	46	-23
gain	5	48	-3
gain	5	49	-11
gain	6	2	-27
gain	6	3	-17
gain	6	4	-11
gain	6	18	-3
gain	6	20	-4
gain	6	22	-29
gain	6	28	-30
gain	7	0	-8
gain	7	13	-2
gain	7	23	-30
gain	7	25	-15
gain	7	27	0
gain	7	29	-17
gain	7	32	-1
gain	8	13	-5
gain	8	23	-29
gain	8	25	-24
gain	8	29	-20
gain	8	34	-16
gain	8	35	-19
gain	8	40	-20
gain	9	0	-18
gain	9	7	-18
gain	9	10	-4
gain	9	19	-28
gain	9	26	-4
gain	9	40	-16
gain	9	45	-28
gain	9	47	-11
gain	10	0	-12
gain	10	6	-27
gain	10	17	-6
gain	10	21	-27
gain	10	23	-28
gain	10	30	-3
gain	10	31	-28
gain	10	38	-1
gain	10	40	-19
gain	10	43	-21
gain	10	45	-18
gain	10	49	-1
gain	11	0	-27
gain	11	9	-14
gain	11	13	-30
gain	11	16	-12
gain	11	30	-9
gain	11	36	-4
gain	11	38	-29
gain	11	41	-16
gain	11	45	0
gain	11	48	-18
gain	12	4	-13
gain	12	9	-13
gain	12	15	-18
gain	12	16	-14
gain	12	17	-19
gain	12	26	-28
gain	12	47	-5
gain	12	49	-25
gain	13	5	-5
gain	13	9	-23
gain	13	10	-14
gain	13	17	-16
gain	13	19	-27
gain	13	33	-22
gain	13	41	-20
gain	13	45	-6
gain	13	48	-26
gain	14	5	-17
gain	14	12	-11
gain	14	19	-27
gain	14	21	-27
gain	14	25	-19
gain	14	30	-4
gain	14	43	-25
gain	14	48	-29
gain	15	0	-4
gain	15	1	-22
gain	15	3	-26
gain	15	6	-18
gain	15	7	-16
gain	15	10	-14
gain	15	13	-25
gain	15	16	-23
gain	15	45	-18
gain	16	11	-26
gain	16	15	-27
gain	16	35	-13
