gain	0	2	-10
gain	0	11	0
gain	0	15	-24
gain	0	27	-30
gain	0	29	-27
gain	0	33	-14
gain	0	38	-3
gain	0	45	-5
gain	1	8	-25
gain	1	9	-21
gain	1	36	-28
gain	1	38	-10
gain	1	43	-10
gain	1	46	-24
gain	2	11	-6
gain	2	12	-14
gain	2	15	-28
gain	2	39	-21
gain	2	43	-13
gain	3	4	-26
gain	3	8	-30
gain	3	12	-25
gain	3	14	-30
gain	3	16	-27
gain	3	27	-1
gain	3	30	-4
gain	3	34	-23
gain	3	46	-13
gain	4	11	-1
gain	4	19	-3
gain	4	39	-15
gain	4	44	-5
gain	5	10	-29
gain	5	20	-29
gain	5	27	-14
gain	5	49	-21
gain	6	3	-23
gain	6	10	-6
gain	6	11	-30
gain	6	19	-10
gain	6	20	-24
gain	6	21	-24
gain	6	27	-26
gain	6	41	-7
gain	7	2	-1
gain	7	12	-30
gain	7	13	-28
gain	7	21	-9
gain	7	23	-11
gain	7	28	-4
gain	7	29	-2
gain	7	30	-13
gain	7	38	-30
gain	7	43	-26
gain	7	47	-19
gain	8	4	-19
gain	8	42	-14
gain	9	23	-13
gain	9	26	-1
gain	9	30	-15
gain	10	2	-28
gain	10	6	-1
gain	10	15	-17
gain	10	22	0
gain	10	32	-19
gain	10	38	-20
gain	11	12	-24
gain	11	13	-7
gain	11	20	-28
gain	11	21	-2
gain	11	26	-1
gain	11	31	-26
gain	11	34	-7
gain	12	6	-24
gain	12	9	-5
gain	12	29	-20
gain	12	31	-2
gain	12	33	-8
gain	12	38	-17
gain	12	39	-21
gain	12	44	-14
gain	13	3	-1
gain	13	18	-17
gain	13	21	-1
gain	13	25	-26
gain	13	29	-25
gain	13	38	-9
gain	13	47	-8
gain	14	17	-2
gain	14	26	-2
gain	14	33	-29
gain	14	40	-24
gain	14	41	-28
gain	15	4	-17
gain	15	10	-6
gain	15	18	-8
gain	15	26	-13
gain	15	32	-20
gain	15	33	-21
gain	15	36	-15
gain	15	38	-24
gain	15	42	-9
gain	16	5	-20
gain	16	9	-21
gain	16	10	-23
gain	16	12	-16
gain	16	18	-12
gain	16	21	-22
gain	16	25	-17
gain	16	29	-12
gain	16	34	-19
gain	17	11	-24
gain	17	34	-6
gain	17	45	-7
gain	18	0	-29
gain	18	4	-22
gain	18	5	-15
gain	18	21	-25
gain	18	23	-17
gain	19	2	-11
gain	19	18	0
gain	19	21	-23
gain	19	34	-26
gain	19	45	-5
gain	19	48	-9
gain	20	2	-2
gain	20	10	0
gain	20	13	-21
gain	20	32	-19
gain	20	46	0
gain	20	48	-17
gain	20	49	-12
gain	21	0	-29
gain	21	32	-27
gain	21	36	-18
gain	21	49	-25
gain	22	1	-28
gain	22	5	-28
gain	22	7	-24
gain	22	12	-7
gain	22	20	-12
gain	22	35	-2
gain	22	39	-18
gain	23	14	-1
gain	23	19	-18
gain	23	27	-5
gain	23	39	-18
gain	23	41	-13
gain	23	45	-11
gain	24	3	-27
gain	24	4	-24
gain	24	31	-18
gain	24	32	-17
gain	24	47	-5
gain	25	14	-9
gain	25	18	-20
gain	25	20	-5
gain	25	34	-16
gain	25	40	-25
gain	25	42	-27
gain	25	43	-11
gain	25	46	-4
gain	26	1	-22
gain	26	7	-3
gain	26	11	-14
gain	26	14	-4
gain	26	15	-11
gain	26	31	-20
gain	26	38	-7
gain	26	40	-14
gain	27	13	-26
gain	27	26	-13
gain	27	36	-18
gain	27	39	-7
gain	27	48	-1
gain	28	3	-11
gain	28	6	-3
gain	28	13	-29
gain	28	25	-29
gain	28	32	-3
gain	28	48	0
gain	29	10	-18
gain	29	23	-30
gain	29	47	-8
gain	30	3	-3
gain	30	4	-27
gain	30	6	-16
gain	30	36	-23
gain	30	43	-9
gain	30	48	-13
gain	31	0	-9
gain	31	26	-22
gain	31	30	-14
gain	31	42	-15
gain	32	0	-23
gain	32	4	-9
gain	32	7	-23
gain	32	19	-2
gain	32	21	-1
gain	32	39	-28
gain	33	6	-7
gain	33	21	0
gain	33	26	-14
gain	33	34	-6
gain	33	39	-28
gain	33	43	-26
gain	33	46	-21
gain	34	2	-17
gain	34	3	-2
gain	34	6	-12
gain	34	9	-17
gain	34	13	-30
gain	34	16	-6
gain	34	22	-19
gain	34	27	-5
gain	34	38	-26
