gain	0	2	-15
gain	0	3	-6
gain	0	16	-15
gain	0	20	-26
gain	0	27	-12
gain	0	34	-19
gain	0	38	-28
gain	0	40	-12
gain	0	44	-8
gain	1	5	-29
gain	1	14	-5
gain	1	24	-8
gain	1	34	-29
gain	1	45	-26
gain	1	47	-12
gain	1	48	-16
gain	1	49	-14
gain	2	35	-17
gain	2	37	-23
gain	2	42	-28
gain	2	43	-24
gain	2	45	-1
gain	3	0	-21
gain	3	9	-20
gain	3	22	-23
gain	3	27	-1
gain	3	32	-9
gain	3	43	-22
gain	3	44	-4
gain	3	48	-26
gain	4	1	-27
gain	4	8	0
gain	4	11	-11
gain	4	20	-3
gain	4	28	-21
gain	4	41	-28
gain	4	44	-11
gain	4	49	-6
gain	5	7	-29
gain	5	8	-18
gain	5	14	-7
gain	5	37	-3
gain	5	41	-12
gain	5	42	-16
gain	5	43	-14
gain	6	29	-17
gain	6	31	-23
gain	6	36	-28
gain	6	37	-24
gain	6	39	-1
gain	6	44	-21
gain	7	2	-20
gain	7	13	-28
gain	7	20	-4
gain	7	34	-16
gain	7	39	-28
gain	7	41	-11
gain	7	44	-12
gain	8	0	-27
gain	8	11	-6
gain	8	15	-27
gain	8	17	-28
gain	8	24	-3
gain	8	25	-28
gain	8	32	-1
gain	8	34	-19
gain	8	37	-21
gain	8	39	-18
gain	8	43	-1
gain	8	44	-27
gain	9	3	-14
gain	9	6	-30
gain	9	10	-12
gain	9	24	-9
gain	9	40	-12
gain	10	3	-30
gain	10	8	-15
gain	10	20	-24
gain	10	23	-8
gain	10	24	-26
gain	10	33	-23
gain	10	37	-26
gain	10	45	-18
gain	11	1	-27
gain	11	9	-9
gain	11	15	-5
gain	11	17	-3
gain	11	19	-27
gain	11	21	-27
gain	11	25	-19
gain	11	30	-3
gain	11	43	-25
gain	11	48	-29
gain	12	0	-4
gain	12	1	-22
gain	12	3	-26
gain	12	6	-18
gain	12	7	-16
gain	12	10	-14
gain	12	14	-25
gain	12	16	-23
gain	12	45	-18
gain	13	11	-26
gain	13	16	-27
gain	13	35	-13
gain	13	36	-12
gain	13	39	-24
gain	13	49	-25
gain	14	5	-14
gain	14	7	-5
gain	14	11	-5
gain	14	15	-4
gain	14	16	-1
gain	14	24	-5
gain	14	36	-25
gain	14	42	-27
gain	15	0	-1
gain	15	7	-28
gain	15	9	-8
gain	15	18	-19
gain	15	26	-18
gain	15	28	-9
gain	15	31	-4
gain	15	32	-13
gain	15	40	-2
gain	15	43	-3
gain	15	46	-27
gain	15	49	-12
gain	16	7	-12
gain	16	17	-23
gain	16	24	-23
gain	16	31	-13
gain	16	34	-5
gain	16	36	-29
gain	16	39	-1
gain	16	45	-7
gain	16	48	-10
gain	17	5	-14
gain	17	7	-29
gain	17	12	-28
gain	17	19	-6
gain	17	22	-19
gain	17	29	-11
gain	17	45	-5
gain	18	6	-22
gain	18	10	-1
gain	18	16	-30
gain	18	20	-26
gain	18	34	0
gain	19	0	-24
gain	19	4	-15
gain	19	9	-25
gain	19	38	-3
gain	19	39	-27
gain	20	1	-15
gain	20	4	-7
gain	20	19	-29
gain	20	30	-7
gain	20	31	-28
gain	20	35	-12
gain	20	38	-16
gain	20	40	-5
gain	21	16	-5
gain	21	30	-30
gain	21	35	-15
gain	21	46	-24
gain	21	49	-8
gain	22	0	-26
gain	22	9	-23
gain	22	13	-26
gain	22	21	-18
gain	22	28	-27
gain	22	36	-9
gain	22	41	-5
gain	22	43	-3
gain	22	45	-27
gain	22	47	-27
gain	23	1	-19
gain	23	6	-4
gain	23	19	-25
gain	23	25	-29
gain	23	27	-4
gain	23	28	-22
gain	23	30	-26
gain	23	33	-18
gain	23	34	-16
gain	23	37	-14
gain	23	40	-25
gain	23	42	-23
gain	24	21	-18
gain	24	38	-26
gain	24	42	-27
gain	25	11	-13
gain	25	12	-12
gain	25	15	-24
gain	25	26	-25
gain	25	32	-14
gain	25	34	-5
gain	25	38	-5
gain	25	41	-4
gain	25	42	-1
gain	26	0	-5
gain	26	12	-25
gain	26	18	-27
gain	26	27	-1
gain	26	34	-28
gain	26	36	-8
gain	26	44	-19
gain	27	2	-18
gain	27	4	-9
gain	27	7	-4
gain	27	8	-13
gain	27	16	-2
gain	27	19	-3
gain	27	22	-27
gain	27	25	-12
gain	27	34	-12
gain	27	43	-23
gain	28	0	-23
gain	28	7	-13
gain	28	10	-5
gain	28	12	-29
gain	28	15	-1
gain	28	21	-7
gain	28	24	-10
gain	28	32	-14
gain	28	34	-29
gain	28	39	-28
gain	28	45	-6
gain	28	48	-19
gain	29	5	-11
gain	29	21	-5
gain	29	33	-22
gain	29	37	-1
gain	29	43	-30
gain	29	46	-26
gain	30	10	0
gain	30	26	-24
gain	30	31	-3
gain	30	36	-25
gain	31	14	-3
gain	31	15	-27
gain	31	27	-15
gain	31	30	-7
gain	31	46	-29
gain	32	6	-7
gain	32	7	-28
gain	32	11	-12
gain	32	14	-16
gain	32	16	-5
gain	32	29	-22
gain	32	45	-6
gain	33	26	-2
gain	33	37	-6
gain	33	40	-2
gain	33	43	-16
gain	33	46	0
gain	33	49	-10
gain	34	10	-10
gain	34	15	-25
gain	34	16	-10
gain	34	22	-3
gain	34	23	0
gain	34	26	-9
gain	34	27	-19
gain	34	29	-23
gain	34	30	-18
gain	34	37	-10
gain	34	43	-19
gain	34	47	-23
gain	35	3	0
gain	35	10	-15
gain	35	13	-6
gain	35	15	0
gain	35	22	-5
gain	35	23	-15
gain	35	29	-25
gain	35	32	-5
gain	35	44	-8
gain	35	45	-1
gain	36	1	-21
