gain	0	5	-1
gain	0	15	-16
gain	0	44	-25
gain	1	2	-17
gain	1	9	0
gain	1	19	-19
gain	1	33	-6
gain	1	48	-24
gain	2	15	-28
gain	2	42	-26
gain	2	45	-7
gain	3	18	-24
gain	4	9	-2
gain	4	34	-7
gain	5	6	-1
gain	5	26	-16
gain	5	31	-27
gain	5	33	-14
gain	5	35	-2
gain	5	45	-20
gain	6	2	-17
gain	6	36	-2
gain	6	43	-29
gain	7	9	-19
gain	7	23	-17
gain	7	29	-6
gain	7	36	-8
gain	8	9	-20
gain	8	14	0
gain	8	16	-17
gain	8	27	-9
gain	8	42	-12
gain	8	44	-21
gain	9	19	-12
gain	10	9	-19
gain	10	37	-24
gain	11	9	-6
gain	11	21	-7
gain	12	27	-17
gain	13	36	-13
gain	13	37	-16
gain	14	4	-14
gain	14	6	-18
gain	14	33	-8
gain	14	49	-20
gain	15	21	-18
gain	16	4	-28
gain	16	24	-17
gain	16	45	-29
gain	17	0	-6
gain	17	19	-16
gain	17	24	-13
gain	17	28	-6
gain	18	37	-28
gain	19	7	0
gain	19	10	-27
gain	19	40	-2
gain	19	41	-19
gain	20	0	-13
gain	20	6	-21
gain	20	7	-20
gain	20	19	-18
gain	20	21	-11
gain	20	34	-11
gain	20	35	-22
gain	20	40	-15
gain	20	44	-18
gain	21	7	-3
gain	21	24	-24
gain	21	39	-7
gain	22	20	-13
gain	22	45	-7
gain	22	49	-2
gain	23	27	-17
gain	23	42	-7
gain	24	20	-2
gain	24	27	-4
gain	24	31	-11
gain	24	48	-6
gain	25	29	-21
gain	25	42	-5
gain	26	16	-4
gain	26	18	-2
gain	26	19	-24
gain	26	30	0
gain	27	4	-20
gain	27	30	-8
gain	27	49	-4
gain	28	13	-9
gain	28	44	-21
gain	29	6	-21
gain	29	15	-21
gain	29	33	-4
gain	30	6	-24
gain	30	14	-8
gain	30	26	-27
gain	30	35	-3
gain	30	36	-4
gain	31	1	-28
gain	31	14	-26
gain	31	36	-12
gain	32	18	-16
gain	32	48	-28
gain	33	12	-22
gain	33	14	-14
gain	33	19	-11
gain	33	31	-11
gain	33	34	-27
gain	33	35	-23
gain	34	0	-21
gain	34	8	-2
gain	34	19	-22
gain	35	10	-3
gain	35	42	-5
gain	36	48	-3
gain	37	25	-4
gain	37	26	-10
gain	38	1	-20
gain	38	3	-27
gain	38	15	-11
gain	39	34	-11
gain	39	44	-8
gain	39	46	-24
gain	40	9	-14
gain	40	16	-4
gain	41	45	-9
gain	41	46	-13
gain	42	7	-21
gain	42	30	-11
gain	43	17	-8
gain	43	23	-24
gain	44	9	-22
gain	44	30	-9
gain	44	31	-4
gain	44	33	-12
gain	44	36	-2
gain	45	11	-11
gain	45	24	-19
gain	45	35	-2
gain	47	19	-15
gain	47	23	-16
gain	48	10	-27
gain	48	30	-24
gain	48	33	0
gain	48	45	0
gain	49	44	-11
gain	49	46	-5
