gain	1	21	-11
gain	1	28	-10
gain	1	29	-5
gain	1	36	0
gain	2	10	-9
gain	2	22	-19
gain	2	28	0
gain	3	30	-11
gain	3	37	-10
gain	3	38	-5
gain	3	45	0
gain	4	19	-9
gain	4	31	-19
gain	4	37	0
gain	4	44	-22
gain	5	12	-12
gain	5	20	-30
gain	5	36	0
gain	6	4	-11
gain	6	20	-4
gain	7	5	-20
gain	7	18	-11
gain	7	49	-7
gain	8	0	-20
gain	8	1	-4
gain	8	24	0
gain	8	30	-17
gain	8	36	-9
gain	8	43	-9
gain	9	13	-17
gain	9	23	-7
gain	9	24	-15
gain	10	17	-27
gain	10	19	-14
gain	10	26	-10
gain	10	34	-10
gain	10	38	-2
gain	10	42	-6
gain	11	9	-15
gain	11	15	-15
gain	11	16	-3
gain	11	24	-14
gain	11	44	-21
gain	12	24	-13
gain	12	30	-19
gain	12	36	-5
gain	12	43	-20
gain	13	7	-2
gain	13	8	-6
gain	13	24	-21
gain	13	30	-1
gain	14	1	-14
gain	14	5	-6
gain	14	45	-30
gain	14	46	-15
gain	15	10	-22
gain	15	24	-10
gain	16	13	-27
gain	17	10	-27
gain	17	43	-2
gain	18	22	-23
gain	18	25	-17
gain	18	26	-17
gain	18	27	-29
gain	18	31	-18
gain	18	40	-19
gain	18	44	-15
gain	19	7	-24
gain	19	32	0
gain	19	39	0
gain	19	44	-7
gain	20	23	-23
gain	20	24	-21
gain	20	29	-16
gain	20	45	-17
gain	21	5	-7
gain	21	6	-15
gain	21	49	-27
gain	22	1	-14
gain	22	8	-10
gain	22	16	-10
gain	22	20	-2
gain	22	25	-6
gain	22	42	-15
gain	22	47	-15
gain	22	48	-3
gain	23	6	-14
gain	23	9	-4
gain	23	25	-30
gain	23	39	-30
gain	24	6	-12
gain	24	23	-15
gain	24	29	-10
gain	24	40	-26
gain	24	41	0
gain	24	45	-28
gain	25	3	-22
gain	25	11	-27
gain	25	17	-5
gain	25	30	-17
gain	25	43	-3
gain	26	2	-13
gain	26	4	-6
gain	26	21	-13
gain	26	28	0
gain	26	33	-9
gain	27	8	-23
gain	27	14	-2
gain	27	15	-6
gain	27	34	0
gain	28	16	-20
gain	28	29	-11
gain	29	10	-17
gain	29	11	-17
gain	29	12	-4
gain	29	35	0
gain	29	41	-17
gain	29	47	-9
gain	30	47	-4
gain	31	12	-9
gain	31	29	-11
gain	31	39	-16
gain	32	6	0
gain	32	39	-29
gain	33	1	-11
gain	33	32	-7
gain	33	34	-20
gain	33	35	-4
gain	34	7	0
gain	34	13	-17
gain	34	19	-9
gain	34	26	-24
gain	34	46	-17
gain	35	6	-7
gain	35	7	-15
gain	36	0	-27
gain	36	2	-14
gain	36	9	-10
gain	36	17	-10
gain	36	21	-2
gain	36	25	-6
gain	36	43	-15
gain	36	48	-15
gain	36	49	-3
gain	37	7	-14
gain	37	27	-21
gain	38	7	-13
gain	38	13	-19
gain	38	19	-5
gain	38	26	-20
gain	38	49	-29
gain	39	0	-11
gain	39	1	-1
gain	39	23	-30
gain	39	42	-10
gain	40	11	-3
gain	40	20	-26
gain	40	37	-24
gain	40	49	-6
gain	41	3	-12
gain	41	25	-26
gain	41	35	-29
gain	41	37	-5
gain	41	48	-10
gain	41	49	-26
gain	42	2	-12
gain	42	14	-4
gain	42	16	-5
gain	42	21	-16
gain	42	33	-12
gain	43	0	-25
gain	43	21	-30
gain	43	39	-10
gain	44	9	-3
gain	44	18	-26
gain	44	35	-24
gain	44	47	-6
gain	45	1	-23
gain	45	23	-26
gain	45	33	-29
gain	45	35	-5
gain	45	46	-10
gain	45	47	-26
gain	46	0	-12
gain	46	12	-4
gain	46	14	-21
gain	46	23	-14
gain	46	33	-20
gain	47	13	-24
gain	47	21	-24
gain	47	23	-18
gain	47	34	-28
gain	47	41	-22
gain	47	48	-13
gain	48	34	-21
gain	48	46	-25
gain	49	0	-11
