gain	0	12	-10
gain	0	16	-22
gain	0	26	-9
gain	0	28	-24
gain	0	42	-14
gain	0	46	-2
gain	0	47	-30
gain	1	6	-26
gain	1	8	-12
gain	1	9	-16
gain	1	10	-14
gain	1	32	-29
gain	1	40	-28
gain	1	42	-24
gain	1	49	-22
gain	2	0	-12
gain	2	32	-10
gain	2	34	-10
gain	2	41	-5
gain	2	42	-6
gain	3	5	-10
gain	3	15	-30
gain	3	22	-19
gain	3	35	-3
gain	3	40	-6
gain	3	41	-27
gain	4	11	-25
gain	4	16	-14
gain	4	27	-13
gain	4	28	-15
gain	4	29	-22
gain	4	33	-8
gain	4	39	-15
gain	4	42	-21
gain	5	17	-28
gain	5	29	-26
gain	6	11	-19
gain	6	13	-2
gain	6	14	-12
gain	6	19	-30
gain	6	26	-21
gain	6	35	-1
gain	6	38	-26
gain	6	41	-9
gain	6	42	-10
gain	6	44	-25
gain	6	45	-9
gain	7	1	-11
gain	7	8	-15
gain	7	16	-14
gain	7	18	-8
gain	7	22	-11
gain	7	26	-2
gain	7	38	-1
gain	7	40	-10
gain	7	44	-2
gain	8	9	-2
gain	8	17	-16
gain	8	18	-5
gain	8	21	-5
gain	8	24	-10
gain	8	46	-11
gain	8	48	-11
gain	8	49	-12
gain	9	0	-13
gain	9	5	-20
gain	9	22	0
gain	9	23	-12
gain	9	27	-23
gain	9	30	-23
gain	9	35	-27
gain	9	45	-14
gain	9	49	-8
gain	10	2	-11
gain	10	17	-3
gain	10	19	-19
gain	10	20	-9
gain	10	25	-27
gain	10	30	-25
gain	10	35	-26
gain	10	42	-8
gain	10	46	-14
gain	10	48	-21
gain	11	3	-12
gain	11	4	-16
gain	11	16	-16
gain	11	24	-1
gain	11	33	-4
gain	11	41	-10
gain	11	44	-11
gain	12	14	-1
gain	12	21	-19
gain	12	40	-14
gain	13	2	-1
gain	13	4	-26
gain	13	24	-23
gain	13	34	-27
gain	13	40	-23
gain	14	0	-21
gain	14	1	-4
gain	14	3	-10
gain	14	5	-5
gain	14	6	-25
gain	14	8	-28
gain	14	9	-21
gain	14	23	-26
gain	14	24	-27
gain	14	35	-25
gain	14	43	-13
gain	15	1	-26
gain	15	13	-21
gain	15	29	-24
gain	15	38	-1
gain	15	44	-1
gain	16	2	-24
gain	16	5	-20
gain	16	34	-10
gain	16	37	-1
gain	17	11	-4
gain	17	37	-1
gain	18	3	-8
gain	18	6	-21
gain	18	28	0
gain	18	33	-2
gain	19	25	-28
gain	19	47	-17
gain	20	1	-28
gain	20	17	-11
gain	20	25	-23
gain	20	42	-6
gain	21	2	-17
gain	21	3	-17
gain	21	4	-13
gain	21	8	-18
gain	21	14	-25
gain	21	17	-22
gain	21	35	-18
gain	22	9	0
gain	22	16	0
gain	22	21	-7
gain	22	32	-28
gain	22	42	-23
gain	22	43	-21
gain	22	48	-16
gain	23	9	-17
gain	23	16	-6
gain	23	18	-13
gain	23	48	-28
gain	24	1	-12
gain	24	19	-3
gain	24	22	-20
gain	24	29	-22
gain	24	42	-9
gain	25	8	-17
gain	25	9	-17
gain	25	10	-4
gain	25	15	-10
gain	25	24	0
gain	25	29	-22
gain	25	37	-9
gain	26	2	-13
gain	26	10	-6
gain	26	12	-9
gain	26	32	-15
gain	26	33	-20
gain	26	34	-16
gain	26	40	-28
gain	27	6	-2
gain	27	7	-29
gain	27	10	-26
gain	27	19	-15
gain	27	24	-15
gain	27	25	-3
gain	27	28	-28
gain	28	4	-21
gain	28	9	-2
gain	28	25	-13
gain	28	32	-19
gain	28	38	-5
gain	28	45	-15
gain	29	17	-29
gain	29	18	-11
gain	29	19	-1
gain	29	20	-3
gain	29	23	-17
gain	29	30	-17
gain	29	45	-13
gain	30	0	-13
gain	30	10	-30
gain	30	16	-12
gain	30	21	-6
gain	30	28	-30
gain	30	31	-14
gain	30	38	-24
gain	30	42	-12
gain	31	3	-23
gain	31	7	-18
gain	31	8	-7
gain	31	9	-1
gain	31	13	-1
gain	31	18	-6
gain	31	22	-6
gain	31	23	-23
gain	31	34	-3
gain	31	36	-12
gain	31	47	-9
gain	32	12	-18
gain	32	17	-22
gain	32	22	-3
gain	32	26	-12
gain	32	39	-8
gain	32	41	-12
gain	32	42	-11
gain	33	2	-18
gain	33	17	-20
gain	33	19	-30
gain	33	30	-20
gain	33	41	-4
gain	33	44	-29
gain	34	0	-26
gain	34	10	0
gain	34	11	-6
gain	34	21	-3
gain	34	31	-8
gain	34	35	-2
gain	35	12	-27
gain	35	23	-2
gain	35	28	-21
gain	35	32	-23
gain	35	47	-3
gain	36	2	-23
gain	37	2	-11
gain	37	10	-16
gain	37	12	-29
gain	37	13	-9
gain	37	14	-20
gain	37	30	-12
gain	37	40	-20
gain	37	41	-24
gain	37	42	-17
gain	37	45	-25
gain	38	3	-7
gain	38	8	-7
gain	38	21	-28
gain	38	25	-5
gain	38	28	-18
gain	38	32	-12
gain	38	41	-18
gain	38	48	-13
gain	39	11	-27
gain	39	18	-1
gain	39	22	-14
gain	39	26	-7
gain	39	43	0
gain	39	44	-30
gain	40	3	-15
gain	40	11	-25
gain	40	14	-8
gain	40	26	-20
gain	40	46	-10
gain	41	3	-1
gain	41	6	-26
gain	41	7	-15
gain	42	4	-18
gain	42	7	-9
gain	42	11	-23
gain	42	12	-26
gain	42	22	0
gain	42	24	-13
gain	42	26	-15
gain	42	29	-23
gain	42	32	-7
gain	42	45	-19
gain	43	0	-30
gain	43	6	-21
gain	43	15	-29
gain	43	20	-1
gain	43	26	-25
gain	43	30	-6
gain	43	32	-5
gain	43	47	-27
gain	43	49	-12
gain	44	3	-7
gain	44	10	-7
gain	44	11	-28
gain	44	12	-13
gain	44	18	-4
gain	44	28	-18
gain	44	31	-28
gain	44	41	-10
gain	45	3	-9
gain	45	15	-29
gain	45	38	-11
gain	45	46	-2
gain	46	9	-27
gain	46	21	-28
gain	46	29	-25
gain	46	32	-13
gain	46	36	-29
gain	46	39	-28
gain	47	1	-19
gain	47	14	-7
gain	47	16	-14
gain	47	20	-6
gain	47	21	-27
gain	47	29	-6
gain	47	33	-19
gain	47	35	-27
gain	48	29	-29
gain	48	31	-21
gain	48	33	-13
gain	48	35	-3
gain	48	37	-28
gain	48	39	-5
gain	49	17	-11
gain	49	26	-5
gain	49	37	-13
gain	49	46	-23
