gain	0	9	-26
gain	0	17	-8
gain	1	12	-9
gain	1	19	-10
gain	1	22	-29
gain	1	27	-9
gain	1	33	-24
gain	1	49	-14
gain	2	8	-8
gain	2	11	-12
gain	2	18	-30
gain	2	21	-29
gain	2	49	0
gain	3	6	-5
gain	3	18	-13
gain	3	19	-24
gain	3	41	-22
gain	3	42	-22
gain	4	1	-24
gain	4	18	-7
gain	4	39	-17
gain	5	1	-15
gain	5	2	-27
gain	5	7	-17
gain	5	15	-25
gain	5	24	-13
gain	5	46	-16
gain	5	48	-8
gain	6	1	-15
gain	6	8	-15
gain	6	18	-9
gain	6	19	-21
gain	6	32	-14
gain	6	48	-18
gain	6	49	-25
gain	7	4	-17
gain	7	13	-13
gain	7	14	-20
gain	7	23	-2
gain	7	24	-6
gain	7	28	-7
gain	7	29	-8
gain	7	33	-6
gain	7	37	-25
gain	7	45	-15
gain	7	47	-29
gain	8	2	-8
gain	8	3	-17
gain	8	4	-30
gain	8	11	-23
gain	8	24	-29
gain	8	33	-22
gain	8	35	-9
gain	8	39	-16
gain	8	41	-11
gain	8	42	-28
gain	8	44	-4
gain	8	45	-2
gain	9	0	-16
gain	9	6	-11
gain	9	12	-24
gain	9	15	-11
gain	9	24	-21
gain	9	25	-1
gain	9	40	-15
gain	9	42	-30
gain	9	47	0
gain	9	48	-6
gain	10	12	-16
gain	10	23	-11
gain	10	43	-14
gain	10	48	-30
gain	11	13	-24
gain	11	16	-30
gain	11	20	-15
gain	11	29	-14
gain	12	3	-28
gain	12	7	-27
gain	12	19	-25
gain	12	21	-14
gain	12	32	-1
gain	12	40	-15
gain	12	42	-3
gain	12	44	-14
gain	12	45	-4
gain	13	9	-10
gain	13	15	-10
gain	13	20	-3
gain	13	22	-18
gain	13	44	0
gain	14	5	-25
gain	14	13	-18
gain	14	27	-4
gain	14	35	-5
gain	14	36	-24
gain	14	43	-18
gain	15	12	-13
gain	15	13	-20
gain	15	19	-14
gain	15	35	0
gain	15	41	-8
gain	15	47	-7
gain	16	3	-9
gain	16	17	-23
gain	16	21	-8
gain	16	39	-10
gain	16	49	-22
gain	17	5	-23
gain	17	12	-30
gain	17	40	-27
gain	17	44	-30
gain	18	1	-22
gain	18	6	-25
gain	18	7	-13
gain	18	9	-15
gain	18	32	-26
gain	19	3	-2
gain	19	6	-11
gain	19	21	-6
gain	19	28	-16
gain	19	30	-13
gain	19	32	-24
gain	19	37	-9
gain	19	44	-10
gain	20	0	-11
gain	20	15	-22
gain	20	25	-27
gain	20	27	-18
gain	20	36	-15
gain	20	38	-28
gain	20	39	-3
gain	21	2	-24
gain	21	5	-30
gain	21	14	-4
gain	21	22	-24
gain	21	28	-18
gain	21	45	-13
gain	22	10	-3
gain	22	14	-6
gain	22	19	-10
gain	22	30	-11
gain	23	5	-11
gain	23	15	-11
gain	23	16	-20
gain	23	27	0
gain	23	29	-23
gain	23	30	-22
gain	23	33	-22
gain	23	47	-2
gain	24	22	-28
gain	24	23	-14
gain	24	26	-21
gain	24	28	-19
gain	24	31	-7
gain	24	38	-20
gain	24	49	-17
gain	25	17	-19
gain	25	23	-23
gain	25	26	-5
gain	25	30	-8
gain	25	33	-29
gain	25	34	-26
gain	25	38	-3
gain	25	42	-28
gain	26	5	-12
gain	26	16	-28
gain	26	45	-20
gain	26	48	-29
gain	27	0	-12
gain	27	2	-3
gain	27	25	-17
gain	27	28	-30
gain	27	37	-18
gain	27	38	-17
gain	27	39	-17
gain	28	11	-29
gain	28	15	-20
gain	28	16	-16
gain	28	23	-21
gain	28	29	-23
gain	28	35	-1
gain	28	36	-8
gain	28	37	-25
gain	28	39	-13
gain	29	5	-19
gain	29	14	0
gain	29	18	-25
gain	29	23	-7
gain	29	26	-12
gain	29	32	-12
gain	29	38	-7
gain	29	42	-21
gain	29	48	-17
gain	30	1	-11
gain	30	9	-15
gain	30	13	-30
gain	30	19	-16
gain	30	22	-6
gain	30	26	-23
gain	30	36	-17
gain	30	38	-22
gain	30	39	-13
gain	31	9	-13
gain	31	21	-13
gain	31	24	-6
gain	31	32	-25
gain	31	33	-7
gain	31	34	-15
gain	31	35	-25
gain	31	45	-20
gain	31	46	-17
gain	32	3	-7
gain	32	15	-29
gain	32	28	-6
gain	32	36	-29
gain	32	46	-15
gain	33	3	-10
gain	33	11	-17
gain	33	15	-27
gain	33	21	-10
gain	33	27	-30
gain	33	32	-7
gain	34	5	-13
gain	34	10	-7
gain	34	20	-22
gain	34	29	-7
gain	34	33	-11
gain	34	42	-1
gain	34	47	-23
gain	35	20	-10
gain	35	39	-21
gain	35	41	-9
gain	35	46	-24
gain	36	5	-1
gain	36	7	-10
gain	36	9	-19
gain	36	14	-13
gain	36	28	-28
gain	36	37	0
gain	36	38	-12
gain	36	44	-9
gain	37	1	-21
gain	37	15	-30
gain	37	18	-10
gain	37	19	-24
gain	37	22	-21
gain	37	28	-18
gain	37	41	-22
gain	38	1	-3
gain	38	7	-20
gain	38	24	-4
gain	38	25	-30
gain	38	28	-12
gain	38	30	-9
gain	38	40	-24
gain	39	3	-20
gain	39	6	-4
gain	39	12	-29
gain	39	13	-5
gain	39	14	-8
gain	39	18	-16
gain	39	30	-17
gain	39	45	-20
gain	40	6	-29
gain	40	20	-10
gain	40	47	-30
gain	41	1	-25
gain	41	5	-29
gain	41	9	-13
gain	41	11	-8
gain	41	14	-21
gain	41	15	-12
gain	41	19	-4
gain	41	23	-3
gain	41	24	-18
gain	41	33	-8
gain	41	34	-7
gain	42	11	-28
gain	42	12	-26
gain	42	30	-8
gain	42	34	-2
gain	42	36	-5
gain	42	45	-22
gain	43	3	-7
gain	43	4	-25
gain	43	19	-25
gain	43	20	-4
gain	43	21	-4
gain	43	22	-13
gain	44	2	-18
gain	44	3	-30
gain	44	14	-15
gain	44	30	0
gain	44	49	-4
gain	45	0	-20
gain	45	2	-28
gain	45	9	-11
gain	45	24	-2
gain	45	38	-19
gain	45	39	-19
gain	46	1	-30
gain	46	10	-13
gain	46	16	-29
gain	46	18	-14
gain	46	27	-25
gain	46	31	-29
gain	46	48	-11
gain	46	49	-5
gain	47	12	-22
gain	47	15	-10
gain	47	28	-1
gain	47	37	-12
gain	47	44	-3
gain	47	48	-13
gain	48	6	-17
gain	48	11	-7
gain	48	17	-26
gain	48	18	-24
gain	48	25	-7
gain	48	41	-18
gain	49	1	-15
gain	49	3	-20
gain	49	5	-30
gain	49	19	-15
gain	49	25	-28
gain	49	42	-28
gain	49	43	-24
