gain	0	12	-16
gain	0	19	-26
gain	0	28	-8
gain	0	31	-19
gain	0	49	-29
gain	1	5	-6
gain	1	20	-22
gain	1	25	-29
gain	1	37	-12
gain	1	38	-3
gain	1	47	-2
gain	2	16	-3
gain	2	29	-13
gain	2	31	-15
gain	2	40	-25
gain	2	43	-18
gain	3	6	0
gain	3	7	-14
gain	3	15	-21
gain	3	30	-13
gain	3	35	-15
gain	4	2	-14
gain	4	9	-30
gain	4	15	-16
gain	4	20	-1
gain	4	31	-29
gain	5	20	-1
gain	5	32	-29
gain	5	44	-12
gain	5	45	-3
gain	6	4	-2
gain	6	23	-3
gain	6	36	-13
gain	6	38	-15
gain	6	47	-25
gain	7	0	-18
gain	7	13	0
gain	7	14	-14
gain	7	22	-21
gain	7	37	-13
gain	7	42	-15
gain	8	10	-14
gain	8	16	-30
gain	8	22	-16
gain	8	27	-1
gain	8	38	-29
gain	9	27	-1
gain	9	43	-27
gain	10	8	-26
gain	10	12	-14
gain	10	20	-27
gain	10	34	-30
gain	10	47	-23
gain	11	15	-17
gain	11	17	-23
gain	11	19	-4
gain	11	35	-11
gain	11	41	-9
gain	11	44	-12
gain	12	4	-11
gain	12	7	-21
gain	12	15	-1
gain	12	18	-30
gain	12	24	-15
gain	12	26	-6
gain	12	31	-11
gain	12	32	-18
gain	12	44	-2
gain	12	49	-16
gain	13	2	-28
gain	13	4	-21
gain	13	19	-26
gain	13	22	-1
gain	13	30	-27
gain	13	44	-30
gain	14	7	-23
gain	14	25	-17
gain	14	27	-23
gain	14	29	-4
gain	14	45	-11
gain	15	1	-9
gain	15	4	-12
gain	15	14	-11
gain	15	18	-21
gain	15	25	-1
gain	15	36	-3
gain	15	40	-12
gain	15	42	-16
gain	15	43	0
gain	15	47	-5
gain	16	3	-18
gain	16	6	-22
gain	16	8	-23
gain	16	12	-11
gain	16	14	-10
gain	16	33	-21
gain	16	42	-26
gain	16	43	-22
gain	16	45	-30
gain	16	46	-30
gain	17	1	0
gain	17	5	-18
gain	17	11	-24
gain	18	17	-12
gain	18	24	-18
gain	18	40	-9
